ID,Nom,LieuDit,Bassin,DateDebut,DateFin,Type,Altitude,Latitude,Longitude
26321003,SAINT-NAZAIRE-LE-DESERT (ST-NAZAIRE-LE-D),Chemin des Noyarets,V425,1991-07-01 00:00:00,2022-11-07 00:00:00,2,607,44.5545,5.284833333333333
26325001,SAINT-RAMBERT-D'ALBON (ST-RAMBERT-ALBO),LES-CLAVETTES,V343,1975-06-01 00:00:00,1997-12-31 00:00:00,2,150,45.3,4.8533333333333335
26327001,SAINT-ROMAN (ST ROMAN-DIOIS),LE SERRE,V423,2003-04-29 00:00:00,,1,545,44.69383333333333,5.428333333333334
26328001,SAINT-SAUVEUR-EN-DIOIS (ST SAUVEUR EN DIOIS),"Route de Saillans, D579",NR,2013-10-04 00:00:00,,2,338,44.68266666666667,5.1578333333333335
26330001,SAINT-SORLIN-EN-VALLOIRE (ST-SORLIN-EN-VA),LES-EPARS,V345,1949-04-01 00:00:00,,2,237,45.271166666666666,4.9303333333333335
26330002,SAINT-SORLIN-EN-VALLOIRE (ST-SORLIN-EN-VAL_DOUBLE),Les épars,NR,2019-05-28 00:00:00,2021-07-01 00:00:00,3,236,45.27166666666667,4.931166666666667
26339001,SAVASSE,SARRASIN,V434,1969-01-01 00:00:00,1992-08-31 00:00:00,3,142,44.59166666666667,4.773333333333333
26340001,SEDERON,Mairie de Séderon,X105,1964-04-01 00:00:00,,2,804,44.202333333333335,5.538833333333334
26348001,TAULIGNAN,GRENOUILLAT,V521,1993-11-01 00:00:00,2020-12-31 00:00:00,3,257,44.430166666666665,4.989833333333333
26348002,TAULIGNAN (TAULIGNAN-SPC),SPC-223-Taulignan,V521,2004-08-01 00:00:00,2019-02-01 00:00:00,5,290,44.444833333333335,5.012
26361001,VALDROME,Bourg,V420,1965-11-01 00:00:00,,2,786,44.50533333333333,5.576666666666667
26362001,VALENCE (VALENCE ECOLE NORMALE),ECOLE NORMALE,V401,1866-01-01 00:00:00,1964-12-31 00:00:00,4,125,44.92666666666667,4.895
26376001,VILLEPERDRIX (VILLEPERDRIX-SPC),SPC-222-Villeperdrix,NR,2015-07-20 00:00:00,,5,600,44.43783333333333,5.315
26377003,VINSOBRES,Gareu,V534,1990-01-01 00:00:00,,2,346,44.33733333333333,5.0601666666666665
26380002,GERVANS,nord du village,V362,2002-04-01 00:00:00,2021-04-01 00:00:00,2,157,45.1125,4.828833333333334
27016001,LES ANDELYS,PC,H321,1925-01-01 00:00:00,,2,16,49.24466666666667,1.4128333333333334
27056003,BERNAY,LE CHAMP CORBIN (AERODROME),H612,2004-04-01 00:00:00,,1,166,49.101333333333336,0.5598333333333333
27100001,BOULLEVILLE,LE MOULIN A VENT,H702,2004-04-01 00:00:00,,1,122,49.361,0.3928333333333333
27112001,BRETEUIL,,H434,1956-07-01 00:00:00,,2,168,48.8375,0.9076666666666666
27229001,EVREUX (EVREUX ECOLE NORMALE),ECOLE NORMALE,H437,1865-07-01 00:00:00,1925-01-31 00:00:00,4,67,49.02333333333333,1.153333333333333
27306001,GUICHAINVILLE,56 rue des moissonneurs,H437,1951-05-01 00:00:00,,2,147,48.977,1.1816666666666666
27347001,HUEST (EVREUX-HUEST),EVREUX-B.A.,H430,1968-01-01 00:00:00,,0,138,49.025,1.221666666666667
27375001,LOUVIERS,Av. Jules Védrine,H438,1939-05-01 00:00:00,,2,25,49.204166666666666,1.1871666666666667
27422001,MUIDS,LE CLOS MORET,H322,2004-06-01 00:00:00,,1,31,49.22416666666667,1.2805
28061002,BROU (BROU-SPC),SPC-223-Brou,M103,2006-09-01 00:00:00,2019-11-08 00:00:00,5,155,48.21533333333333,1.1616666666666666
28064002,BU (BU_SAPC),BOURG,H428,1996-10-01 00:00:00,,2,132,48.8015,1.4931666666666668
28070001,CHAMPHOL (CHARTRES),PIGEON VOYAGEUR,H405,1918-09-01 00:00:00,,0,155,48.4605,1.5011666666666668
28078001,CHAPELLE-GUILLAUME (CHAPELLE-GUILLAUME_SAPC),,M111,2007-11-26 00:00:00,,2,197,48.112,0.9058333333333334
28134003,DREUX,ZONE INDUSTRIELLE,H425,1996-12-01 00:00:00,2011-05-31 00:00:00,2,133,48.755,1.3666666666666667
28190001,GUILLONVILLE (GUILLONVILLE_CA28),RUE DU MOULIN,M105,1995-05-01 00:00:00,2021-02-15 00:00:00,2,132,48.09133333333333,1.6661666666666666
28190002,GUILLONVILLE,,NR,2019-10-30 00:00:00,,2,133,48.09283333333333,1.6675
28195001,HOUX,MAIRIE,H408,1950-04-01 00:00:00,,2,107,48.56616666666667,1.6208333333333331
28196003,ILLIERS-COMBRAY (ILLIERS-COMBRAY_SAPC),,NR,2016-04-04 00:00:00,,2,170,48.2835,1.2531666666666668
28198001,JALLANS (CHATEAUDUN),BASE AERIENNE,M107,1951-07-01 00:00:00,,0,126,48.06133333333333,1.3763333333333334
28206001,LAONS,,H425,2006-01-18 00:00:00,,1,171,48.706833333333336,1.1731666666666667
28214003,LA LOUPE (LA LOUPE_SAPC),LES GRANDS-PRES,H401,1996-06-01 00:00:00,,2,200,48.481,1.0133333333333334
28215001,LOUVILLE-LA-CHENARD (LOUVILLE),BENNECHEVRE,M106,1995-12-01 00:00:00,2021-02-15 00:00:00,2,145,48.32933333333333,1.8168333333333333
28236001,ARCISSES (MARGON-BARRAGE-SPC),SPC-223-Barrage,NR,2016-02-01 00:00:00,2021-09-16 00:00:00,5,106,48.34916666666667,0.8446666666666667
28239002,MARVILLE-MOUTIERS-BRULE (MARVILLE_SAPC),,H418,1990-04-01 00:00:00,,2,153,48.65266666666667,1.3718333333333332
28252002,MIERMAIGNE,LA GRANDE COUR DES BOIS,M103,1993-09-01 00:00:00,2021-02-15 00:00:00,2,267,48.253,0.99
28280001,NOGENT-LE-ROTROU,Complexe Sportif Robert Huwart,M036,1866-01-01 00:00:00,,2,108,48.318666666666665,0.7978333333333333
28280002,NOGENT-LE-ROTROU (NOGENT),CARREFOUR DES TERRES FORTES,M036,1990-04-01 00:00:00,2011-02-09 00:00:00,2,131,48.32866666666666,0.8001666666666667
28300002,POINVILLE,SEMONVILLE,M106,1992-01-01 00:00:00,2013-10-01 00:00:00,2,130,48.1735,1.8945
28305001,PRE-SAINT-EVROULT (PRE-ST-EVROULT),RUE DU GENERAL FERRON,M104,1995-08-01 00:00:00,2021-02-15 00:00:00,2,129,48.181333333333335,1.4675
28322001,RUEIL-LA-GADELIERE (RUEIL),LE NOUVET,H422,1947-01-01 00:00:00,,2,157,48.71216666666667,0.9593333333333334
28322003,RUEIL-LA-GADELIERE (RUEIL),LE PLESSIS,H422,1990-06-01 00:00:00,2011-09-16 00:00:00,2,164,48.713,0.971
28363001,SAINVILLE,MANTERVILLE,H406,1946-01-01 00:00:00,,2,149,48.40383333333333,1.903166666666667
28373002,SENONCHES,"23, rue de l'ancienne école",H417,1997-01-01 00:00:00,,2,239,48.558,1.0121666666666669
28380003,SOURS (SOURS_SAPC),,H403,2007-12-20 00:00:00,,2,147,48.406333333333336,1.5551666666666666
28386001,THIMERT-GATELLES (THIMERT),"rue de la Boulaye, La Bourse",H418,1979-01-01 00:00:00,,2,225,48.54416666666667,1.3028333333333333
28406001,EOLE-EN-BEAUCE (VIABON),OHE,M106,1993-09-01 00:00:00,2021-02-15 00:00:00,2,138,48.19616666666667,1.6798333333333333
28406002,EOLE-EN-BEAUCE (EOLE_VIABON),Aérodrome Voves-Viabon,NR,2019-11-05 00:00:00,,2,141,48.214666666666666,1.6755
28407001,VICHERES,,M036,2006-02-03 00:00:00,,1,235,48.25783333333333,0.9101666666666668
28410001,VILLAMPUY,VILLANDRY,M105,1991-01-01 00:00:00,2011-06-07 00:00:00,2,131,48.03833333333333,1.4928333333333332
29013001,BOTMEUR (BOTMEUR-SPC),SPC-222-(Botmeur),J362,2004-08-01 00:00:00,2016-11-15 00:00:00,5,267,48.385333333333335,-3.914333333333333
29018001,BRENNILIS,ANCIENNE CENTRALE NUCLEAIRE,J381,1961-12-01 00:00:00,,2,220,48.35266666666666,-3.869
29018003,BRENNILIS (BRENNILIS-SPC),SPC-222-Brennilis,NR,2016-12-15 00:00:00,,5,220,48.35333333333333,-3.8715
29019001,BREST (BREST P C RADE),P C RADE,J335,1951-01-01 00:00:00,1995-08-31 00:00:00,4,35,48.38333333333333,-4.483333333333333
29019002,BREST,OBSERVATOIRE DE LA MARINE,J334,1855-01-01 00:00:00,1939-12-31 00:00:00,4,66,48.38666666666666,-4.49
29019004,BREST (BREST-ECOLE-NAVALE),ECOLE NAVALE,J333,1920-04-01 00:00:00,1927-12-31 00:00:00,0,5,48.375,-4.508333333333334
29021001,PLOUNEOUR-BRIGNOGAN-PLAGES (BRIGNOGAN),SEM,J310,1982-03-01 00:00:00,,3,9,48.6765,-4.331
29022001,CAMARET-SUR-MER (CAMARET),CAMPING MUNICIPAL,J391,1952-10-01 00:00:00,,2,40,48.27433333333333,-4.606
29027002,CHATEAUNEUF-DU-FAOU (CHATEAUNEUF-DU-FAOU-SPC),SPC-222-(Pont-Pol-Ty-Glas),J381,2004-08-01 00:00:00,2019-08-31 00:00:00,5,102,48.16516666666666,-3.860833333333333
29041002,CORAY (CORAY CHAT EAU),CHATEAU D'EAU,J460,1990-09-01 00:00:00,,2,242,48.066,-3.8255
29049002,ELLIANT (ELLIANT-SPC),SPC-222-ELLIANT(Kerryannick),J422,2004-08-01 00:00:00,,5,112,47.995,-3.876833333333333
29051001,ERGUE-GABERIC (ERGUE-GABERIC-SPC),SPC-222-ERGUE-GABERIC,J420,2004-08-01 00:00:00,2019-07-31 00:00:00,5,75,48.035833333333336,-3.9775
29058002,FOUESNANT,ILE DE PENFRET - SEMAPHORE,J450,1892-02-01 00:00:00,1938-12-31 00:00:00,4,25,47.89333333333333,-4.01
29058003,FOUESNANT (BEG_MEIL),SEMAPHORE,NR,2012-03-01 00:00:00,,3,8,47.8545,-3.976166666666667
29066001,GUENGAT (GUENGAT-SPC),SPC-222-GUENGAT(Ty-Planche),J431,2004-08-01 00:00:00,2019-08-31 00:00:00,5,110,48.0275,-4.1466666666666665
29075001,GUIPAVAS (BREST-GUIPAVAS),AEROPORT,J342,1945-01-01 00:00:00,,0,92,48.453833333333336,-4.391166666666667
29082001,ILE-DE-BATZ (BATZ),SEM,Z403,1894-01-01 00:00:00,,2,32,48.74633333333333,-4.011833333333334
29101001,LANDEDA,GANABROC,J320,1947-09-01 00:00:00,1995-04-30 00:00:00,4,38,48.6,-4.566666666666666
29105800,LANDIVISIAU (LANDIVISIAU_DOUBLE),Base Aéronavale,NR,2022-12-12 00:00:00,2025-01-22 00:00:00,3,109,48.525666666666666,-4.147166666666666
29106001,LANDREVARZEC (LANDREVARZEC-SPC),SPC-222-LANDREVARZEC(Kervalennou),J430,2004-08-01 00:00:00,,5,99,48.086666666666666,-4.073833333333333
29113001,LANMEUR,HELLES,J250,1979-09-01 00:00:00,,2,57,48.6625,-3.6926666666666654
29120001,LANVEOC,POULMIC M N,J390,1939-01-01 00:00:00,,0,81,48.27933333333333,-4.439333333333333
29125001,LEUHAN (LEUHAN-SPC),SPC-223-LEUHAN(Pont-Orven),J420,2006-09-01 00:00:00,2008-06-26 00:00:00,5,172,48.11,-3.815
29155001,OUESSANT (CREACH),CREAC H SEM,Z456,1891-01-01 00:00:00,1995-08-31 00:00:00,0,30,48.45916666666667,-5.130333333333334
29155005,OUESSANT (OUESSANT-STIFF),LE STIFF SEMAPHORE,Z456,1995-09-01 00:00:00,,0,64,48.473333333333336,-5.057
29155009,OUESSANT (STIFF),Semaphore-du-Stiff,NR,1958-06-01 00:00:00,1959-03-31 00:00:00,0,65,48.47366666666667,-5.056666666666667
29158001,PENMARCH (PTE DE PENMARCH),SEM,J411,1891-01-01 00:00:00,,3,3,47.7975,-4.374833333333333
29163003,PLEYBER-CHRIST (PLEYBER-CHRIST SA),KER GALEIN,J261,1994-03-01 00:00:00,,1,147,48.5,-3.8535
29163004,PLEYBER-CHRIST (PLEYBER-CHRIST-SPC),SPC-223-PLEYBER-CHRIST(Gendarmerie),J261,2004-08-01 00:00:00,2019-07-31 00:00:00,5,130,48.504666666666665,-3.873
29168001,PLOGOFF (PTE DU RAZ),POINTE DU RAZ SEM,J400,1893-01-01 00:00:00,,2,67,48.038833333333336,-4.732
29170001,PLOMELIN (PLOMELIN-INRAE),KERBERNES,J442,1978-04-01 00:00:00,,3,33,47.946,-4.128
29177001,PLOUARZEL (PLOUARZEL-SPC),SPC-222-PLOUARZEL,NR,2017-01-15 00:00:00,2019-01-31 00:00:00,5,20,48.45516666666666,-4.6803333333333335
29178001,PLOUDALMEZEAU,KERLOROC,J330,1998-02-01 00:00:00,,0,40,48.548,-4.664166666666667
29179001,PLOUDANIEL (PLOUDANIEL-INRAE),KERAIBER INRA,J320,1979-01-01 00:00:00,,3,76,48.50383333333333,-4.3276666666666666
29190001,PLOUGONVELIN,SAINT MATHIEU SEM,J333,1921-01-01 00:00:00,,3,22,48.33,-4.7716666666666665
29190002,PLOUGONVELIN,POINTE DE ST-MATHIEU - SEMAPHORE,J333,1868-06-01 00:00:00,1930-12-31 00:00:00,4,120,48.34,-4.716666666666667
29191003,PLOUGONVEN (PLOUGONVEN-SPC),SPC-222-PLOUGONVEN(Toulivinen),J260,2004-08-01 00:00:00,2019-07-31 00:00:00,5,169,48.494166666666665,-3.6866666666666665
29196001,PLOUGUIN (PLOUGUIN S A),CHATEAU D'EAU,J330,1986-04-01 00:00:00,1998-02-28 00:00:00,2,65,48.52333333333333,-4.605
29202002,PLOUNEOUR-MENEZ (PLOUNEOUR-MENEZ-SPC),SPC-222-PLOUNEOUR-MENEZ(Le Plessis),J261,2004-08-01 00:00:00,2019-08-31 00:00:00,5,250,48.461666666666666,-3.8175
29214001,PLOVAN,Ru Vein,NR,2012-05-16 00:00:00,,1,10,47.91583333333333,-4.3775
29216001,PLUGUFFAN (QUIMPER),AEROPORT,J440,1948-05-01 00:00:00,,0,82,47.973,-4.160666666666667
29233003,QUIMPERLE (QUIMPERLE S A),PETIT KERVAIL,J463,1987-02-01 00:00:00,2005-11-30 00:00:00,2,70,47.87166666666667,-3.5733333333333333
29236001,RIEC-SUR-BELON (RIEC SUR BELON),LESSAYE,J462,2005-05-20 00:00:00,2018-05-02 00:00:00,3,77,47.879,-3.7091666666666665
29249002,SAINT-GOAZEC,Castel Ruphel,NR,2017-06-22 00:00:00,,1,260,48.144666666666666,-3.730833333333333
29250001,SAINT-HERNIN (SAINT-HERNIN-SPC),SPC-222-St-HERNIN(Bellevue),J372,2004-08-01 00:00:00,,5,127,48.18833333333333,-3.6056666666666666
29263002,SAINT-SEGAL (ST-SEGAL S A),PONT SAINT-SEBASTIEN,J382,1985-09-01 00:00:00,,1,89,48.22583333333333,-4.09
29264001,SAINT-SERVAIS (LANDIVISIAU),LANDIVISIAU M N,J341,1966-05-01 00:00:00,,0,109,48.532,-4.151833333333333
29274001,SCAER (SCAER-SPC),SPC-222-SCAER(Kervelennec),J480,2004-08-01 00:00:00,2019-08-31 00:00:00,5,181,48.00383333333333,-3.701
29275003,SCRIGNAC (SCRIGNAC-SPC),SPC-222-SCRIGNAC(Poulpry),J360,2004-08-01 00:00:00,2019-07-31 00:00:00,5,240,48.45166666666667,-3.651666666666667
29276001,SIBIRIL (SIBIRIL S A),KEROUILLEC,J302,1988-04-01 00:00:00,,1,52,48.660833333333336,-4.079166666666667
29277001,SIZUN,BARRAGE DRENNEC,J351,1982-01-01 00:00:00,,2,157,48.391333333333336,-4.0205
29278001,SPEZET,LE FELL,J380,1994-11-01 00:00:00,2017-06-30 00:00:00,1,138,48.1735,-3.7295
29293001,TREGUNC,KERLEOGUY,J451,2003-12-01 00:00:00,,1,25,47.84133333333333,-3.868833333333333
30003001,AIGUES-MORTES,SALINS-DU-MIDI,Y354,1872-01-01 00:00:00,,1,1,43.53716666666666,4.207
30003002,AIGUES-MORTES (AIGUES-MORTES-SPC),SPC-223-Portes,Y346,2002-08-01 00:00:00,2015-02-25 00:00:00,5,1,43.58416666666667,4.150833333333333
30007007,ALES (ALES-SPC),SPC-222-AlÃ¨s,V715,2000-01-01 00:00:00,,5,140,44.12016666666667,4.079166666666667
30009001,ALZON,le Curel,Y203,1928-01-01 00:00:00,,2,611,43.979,3.444
30010003,ANDUZE (ANDUZE-SPC),SPC-222-Anduze,V714,2000-01-01 00:00:00,,5,132,44.061166666666665,3.9845
30028004,BAGNOLS-SUR-CEZE (BAGNOLS-SUR-CEZE-SPC),SPC-222-Bagnols sur CÃ¨ze,V547,2000-01-01 00:00:00,,5,50,44.16916666666667,4.619833333333333
30034003,BELLEGARDE,LES PINS DE L'AMARINE,V720,1989-01-01 00:00:00,2005-02-28 00:00:00,3,45,43.78,4.48
30036001,BERNIS (BERNIS-SPC),SPC-222-Bernis,Y351,2000-08-31 00:00:00,,5,16,43.7625,4.305833333333333
30037002,BESSEGES (BESSEGES-SPC),SPC-223-BESSEGES,V542,2006-01-01 00:00:00,,5,178,44.29583333333333,4.0935
30040002,BLANDAS (BLANDAS-SPC),SPC-222-Blandas,Y203,2004-08-01 00:00:00,,5,655,43.91666666666666,3.515
30046001,BOUCOIRAN-ET-NOZIERES (BOUCOIRAN-ET-NOZIERES-SPC),SPC-222-Boucoiran-et-NoziÃ¨res,V716,2000-09-01 00:00:00,,5,91,44.0155,4.155166666666666
30050001,BRAGASSARGUES (BRAGASSARGUES-SPC),SPC-222-Bragassargues,Y343,2000-01-01 00:00:00,,5,106,43.92583333333334,4.025
30055001,BROUZET-LES-ALES (BROUZET LES ALES),MONT BOUQUET,NR,2010-06-22 00:00:00,2022-01-04 00:00:00,2,603,44.131166666666665,4.284833333333333
30056001,LA BRUGUIERE (LA BRUGUIERE-SPC),SPC-223-La BruguiÃ¨re,V547,2002-08-01 00:00:00,,5,285,44.11183333333334,4.412833333333333
30059002,LE CAILAR (LE CAILAR-SPC),SPC-222-Le Cailar,Y352,2000-09-01 00:00:00,,5,7,43.687,4.2255
30060001,CAISSARGUES (CAISSARGUES-SPC),SPC-222-Caissargues,Y351,2000-08-31 00:00:00,,5,22,43.8,4.38
30068001,CARDET,STATION DE POMPAGE,V714,1968-04-01 00:00:00,,2,109,44.021,4.079666666666666
30076001,CAVILLARGUES,La Condamine,V547,1960-07-01 00:00:00,,2,131,44.113,4.518666666666666
30081002,CODOLET (CHUSCLAN),MARCOULE,V547,1991-01-01 00:00:00,2021-02-28 00:00:00,2,30,44.13483333333333,4.708333333333333
30087002,COLOGNAC,LA COLLETTE,V713,1991-11-01 00:00:00,,2,589,44.02183333333333,3.825
30093003,CONQUEYRAC,LES POUJALASSES,Y340,1989-01-01 00:00:00,2020-02-01 00:00:00,2,135,43.9405,3.9
30093004,CONQUEYRAC (CONQUEYRAC-1-SPC),SPC-222-Conqueyrac,Y340,2000-01-01 00:00:00,,5,132,43.9515,3.929333333333333
30093005,CONQUEYRAC (CONQUEYRAC-2-SPC),SPC-222-Ceyrac,Y340,2000-01-01 00:00:00,,5,128,43.9165,3.91
30100001,CRUVIERS-LASCOURS,DISTILLERIE,V716,2003-09-01 00:00:00,2012-03-01 00:00:00,2,103,44.0025,4.200333333333333
30101001,DEAUX,AERODROME,V716,1988-07-01 00:00:00,,2,185,44.07183333333333,4.143666666666666
30105002,DOURBIES (LE MAZET-SPC),SPC-223-Le Mazet,O331,2004-08-01 00:00:00,,5,883,44.07,3.4661666666666666
30117002,FOURQUES (FOURQUES-INRAE),MAS-D ADRIEN,V720,1972-01-01 00:00:00,,5,3,43.70666666666666,4.558333333333334
30123001,GALLARGUES-LE-MONTUEUX (GALLARGUES LE MONTUEUX),CAVE-COOPERATIVE,Y352,1985-01-01 00:00:00,2021-09-01 00:00:00,2,17,43.71483333333333,4.171666666666667
30128003,GENERAC (GENERAC-SPC),SPC-222-Générac,Y351,2000-09-01 00:00:00,,5,80,43.74033333333333,4.37
30129001,GENERARGUES,PRAFRANCE,V714,1855-01-01 00:00:00,,2,139,44.07333333333333,3.9776666666666665
30130001,GENOLHAC,PORTANCE,V540,1887-01-01 00:00:00,2022-01-04 00:00:00,2,519,44.34283333333333,3.9615
30132003,LA GRAND-COMBE (LA GRAND COMBE),HAMEAU-RAVIN,V715,1991-08-01 00:00:00,2002-05-31 00:00:00,2,288,44.22833333333333,4.016666666666667
30132004,LA GRAND-COMBE (LA GRAND COMBE),AERODROME,V715,2002-05-01 00:00:00,,1,499,44.243,4.010166666666667
30133001,LE GRAU-DU-ROI (LE GRAU DU ROI),L'ESPIGUETTE,Y354,1924-01-01 00:00:00,2011-01-01 00:00:00,2,1,43.496,4.137166666666666
30133005,LE GRAU-DU-ROI (L'ESPIGUETTE),semaphore,Y354,2009-02-16 00:00:00,,2,1,43.48783333333333,4.1405
30153004,MALONS-ET-ELZE (MALONS-SPC),SPC-223-Malons,NR,2012-03-01 00:00:00,,5,990,44.4275,3.9775
30156001,MARGUERITTES (MARGUERITTES-SPC),SPC-222-Marguerittes,Y350,2000-09-01 00:00:00,,5,41,43.873,4.430666666666666
30164001,MEJANNES-LE-CLAP,Grande Faysse,V546,1991-08-01 00:00:00,,1,313,44.21633333333333,4.331
30168001,MIALET (MIALET-SPC),SPC-222-Mialet,V712,2000-09-01 00:00:00,,5,140,44.12583333333333,3.9095
30175001,MONTCLUS,PUECH-MOUTON,V546,1961-01-01 00:00:00,2022-01-04 00:00:00,2,120,44.268,4.4303333333333335
30175002,MONTCLUS (MONTCLUS-SPC),SPC-222-Monclus,V546,2000-09-01 00:00:00,,5,100,44.265,4.430666666666666
30176002,MONTDARDIER,LAUZIERE,NR,1990-05-01 00:00:00,,1,640,43.947,3.58
30189001,NIMES (NIMES-COURBESSAC),NIMES-COURBESSAC,Y351,1921-01-01 00:00:00,,0,59,43.85683333333333,4.406333333333333
30189015,NIMES (NIMES-SPC),SPC-222-NÃ®mes,Y351,2001-01-01 00:00:00,,5,50,43.82666666666667,4.335
30202002,PONT-SAINT-ESPRIT (PONT ST ESPRIT),Grande Grange,V513,1972-01-01 00:00:00,,2,79,44.248333333333335,4.6273333333333335
30202004,PONT-SAINT-ESPRIT (PONT-SAINT-ESPRIT-SPC),SPC-222-Pont-St-Esprit,V513,2007-08-01 00:00:00,,5,43,44.260333333333335,4.649
30209002,PUJAUT,AERODROME,V621,1988-06-01 00:00:00,,1,44,43.9985,4.759666666666667
30210004,QUISSAC (QUISSAC-SPC),SPC-223-Quissac,Y343,2002-08-01 00:00:00,,5,86,43.907,4.000333333333334
30212003,REMOULINS (REMOULINS-SPC),SPC-222-Remoulins,V719,2000-09-01 00:00:00,,5,22,43.938,4.557833333333333
30219001,ROGUES (MADIERE-SPC),MadiÃ¨re,NR,2020-07-01 00:00:00,,5,238,43.85416666666666,3.564
30221001,ROQUEMAURE,CLOS DE CUBIERE,V621,1886-01-01 00:00:00,2006-01-01 00:00:00,3,25,44.04666666666667,4.783333333333333
30224001,LA ROUVIERE,CHEMIN DES VIGNAUT,V717,1986-01-01 00:00:00,,2,79,43.93183333333333,4.2405
30228001,SAINTE-ANASTASIE (SAINTE-ANASTASIE-SPC),SPC-223-Russan,V718,2004-01-01 00:00:00,,5,78,43.93116666666667,4.320166666666666
30239002,SAINTE-CECILE-D'ANDORGE (SAINTE-CECILE-D'ANDORGE-SPC),SPC-222-Sainte CÃ©cile,V715,2000-01-01 00:00:00,,5,291,44.24333333333333,3.9816666666666665
30243001,SAINT-CHRISTOL-LEZ-ALES (ST CHRISTOL-LES-ALES),STATION INRA,V715,1949-01-01 00:00:00,,2,129,44.09216666666666,4.080333333333333
30249001,SAINT-DIONISY (SAINT-DIONIZY-SPC),SPC-222-Saint Dionisy,Y352,2000-09-01 00:00:00,,5,36,43.80016666666667,4.233
30258001,SAINT-GILLES (NIMES-GARONS),NIMES-GARONS,V720,1964-01-01 00:00:00,,0,94,43.77283333333333,4.412833333333333
30263001,SAINT-HIPPOLYTE-DU-FORT (ST HIPPOLYTE),LE PEREYROL,Y340,1886-01-01 00:00:00,,2,237,43.9615,3.835166666666667
30263003,SAINT-HIPPOLYTE-DU-FORT (SAINT-HIPPOLYTE-DU-FORT-SPC),SPC-222-Saint Hippolyte,Y340,2000-09-01 00:00:00,,5,190,43.96083333333333,3.8625
30269006,SAINT-JEAN-DU-GARD (ST JEAN DU GARD),CAMBONERAL,V713,1974-04-01 00:00:00,,2,196,44.1105,3.872
30269007,SAINT-JEAN-DU-GARD (SAINT-JEAN-DU-GARD-SPC),SPC-223-Saint Jean du Gard,V713,2003-10-31 00:00:00,,5,200,44.10383333333333,3.8836666666666666
30273001,SAINT-JULIEN-DE-PEYROLAS (ST JULIEN DE PEYROLAS),LES BRUYERES,V506,1971-05-01 00:00:00,2021-01-01 00:00:00,4,71,44.277,4.5793333333333335
30283001,SAINT-MARTIAL (ST MARTIAL),CHATEAU D'EAU,Y210,1998-10-01 00:00:00,2022-01-04 00:00:00,2,483,44.035833333333336,3.7345
30297001,SAINT-SAUVEUR-CAMPRIEU (ST SAUVEUR CAMPRIEU),Le Sotch des bayles,O334,1963-06-01 00:00:00,,1,1107,44.11933333333333,3.4745
30299001,SAINT-SIFFRET (ST SIFFRET),MAS-DARROUSSEL,V718,1988-11-01 00:00:00,2006-08-31 00:00:00,2,135,44.02,4.486666666666666
30305001,SALINDRES,USINE-PECHINEY,V715,1881-01-01 00:00:00,,2,191,44.1745,4.1525
30310001,SAUMANE (SAUMANE-SPC),SPC-222-Saumane,V713,2000-09-01 00:00:00,,5,300,44.12,3.763333333333333
30316004,SENECHAS (SENECHAS-SPC),SPC-223-Barrage-de-Senechas,NR,2015-02-01 00:00:00,,5,300,44.3195,4.05
30321002,SOMMIERES (SOMMIERES-SPC),SPC-222-SommiÃ¨res,Y345,2000-09-01 00:00:00,,5,29,43.7825,4.0895
30322002,SOUDORGUES (SOUDORGUES-SPC),SPC-222-Soudorgues,V713,2000-09-01 00:00:00,,5,550,44.06216666666667,3.8275
30327001,THARAUX (THARAUX-SPC),SPC-222-Tharaux,V545,2000-09-01 00:00:00,,5,96,44.2435,4.3005
30334001,UZES,LOT LAURENT,V718,1885-05-01 00:00:00,2001-12-31 00:00:00,3,138,44.005,4.42
30334003,UZES,LE GRAND MAS,V718,2002-01-01 00:00:00,,2,72,43.9925,4.401833333333333
30339001,VAL-D'AIGOUAL (MONT AIGOUAL),MONT-AIGOUAL,O305,1895-12-01 00:00:00,,0,1567,44.12133333333333,3.5815
30339006,VAL-D'AIGOUAL (VALLERAUGUE),BOURG,Y200,1993-01-01 00:00:00,2011-01-01 00:00:00,2,360,44.08133333333333,3.6345
30339009,VAL-D'AIGOUAL (VALLERAUGUE-SPC),SPC-222-Valleraugue,Y200,2004-08-01 00:00:00,,5,360,44.079,3.653
30341003,VAUVERT,CLOS-VALDET,V720,1988-06-01 00:00:00,2002-08-31 00:00:00,2,50,43.665,4.303333333333334
30341005,VAUVERT (VAUVERT-SPC),SPC-222-Vauvert,Y352,2000-09-01 00:00:00,2019-05-22 00:00:00,5,50,43.687333333333335,4.2476666666666665
30349001,VIC-LE-FESQ (VIC LE FESQ),CHATEAU DU FESQ,Y344,1956-09-01 00:00:00,,2,45,43.87083333333333,4.072166666666667
30349002,VIC-LE-FESQ (VIC-LE-FESQ-SPC),SPC-222-Vic Le Fesq,Y344,2000-09-01 00:00:00,,5,45,43.87133333333333,4.078666666666667
30350001,LE VIGAN,LA VALETTE,Y201,1885-01-01 00:00:00,,2,222,43.99,3.6115
30350005,LE VIGAN (LE-VIGAN-SPC),SPC-222-Le Vigan,Y201,2001-01-01 00:00:00,2016-06-16 00:00:00,5,381,43.98883333333333,3.5911666666666666
30350100,LE VIGAN (LA-TERRISSE-SPC),La-Terrisse,NR,2020-07-01 00:00:00,,5,191,44.00116666666667,3.6546666666666665
